character,universe,n
mas_y_menos,teen_titans_tv_series,1
mas_y_menos,tiny_titans,1
maseo_yamashiro,new_earth,1
mashenka_medviedenko,new_earth,1
masquerade,dakotaverse,1
massacre,new_earth,1
mastrocola,prime_earth,1
matatoa,new_earth,1
match,earth_16,1
matris_ater_clementia,new_earth,1
matrix,pocket_universe,1
matrix,wings,1
matthew_cable,new_earth,1
matthew_cable,prime_earth,1
matthew_callahan,gen_13_movie,1
matthew_callahan,wildstorm_universe,1
matthew_hagen,dcau,1
matthew_hagen,earth_16,1
matthew_hagen,justice,1
matthew_hagen,new_adventures_of_batman,1
matthew_hagen,new_earth,1
matthew_kim,arrowverse,1
matthew_norvock,arrowverse,1
matthew_o_connor,wildstorm_universe,1
matthew_ryder,armageddon_2_1,1
matthew_ryder,dcau,1
matthew_ryder,new_earth,1
matthew_stuart,new_earth,1
matthew_tyler,new_earth,1
maurice_boviere,prime_earth,1
mawu,new_earth,1
max_castle,new_earth,1
max_mercury,dceased,1
max_mercury,future_state,1
max_mercury,new_earth,1
max_mercury,prime_earth,1
max_mercury,titans_tomorrow,1
maxima,dcau,1
maxima,new_earth,1
maxima,prime_earth,1
maxima,smallville,1
maxima_ii,prime_earth,1
maxine_baker,prime_earth,1
maxine_hunkel,new_earth,1
maxine_hunkel,prime_earth,1
maxine_manchester,wildstorm_universe,1
maxivermis_mind,prime_earth,1
maxwell_burns,wildstorm_universe,1
maxwell_jensen,earth_one,1
maxwell_jensen,justice,1
maxwell_lord,dc_extended_universe,1
maxwell_lord,smallville,1
maxwell_lord_iv,new_earth,1
maxwell_lord_iv,prime_earth,1
maxwell_williams,new_earth,1
may_marigold,earth_one,1
maya_ducard,prime_earth,1
maya_royko,wildstorm_universe,1
mayflower,new_earth,1
mayfly,new_earth,1
mazikeen,lucifer_tv_series,1
mazikeen,new_earth,1
mazikeen,prime_earth,1
mazita,new_earth,1
mcg,futures_end,1
meantime,wildstorm_universe,1
mecha_boi,teen_titans_tv_series,1
meda,new_earth,1
medphyll,new_earth,1
medusa,dc_universe_online,1
medusa,dcau,1
medusa,new_earth,1
medusa,prime_earth,1
meena_dhawan,prime_earth,1
megaera,new_earth,1
megan,wildstorm_universe,1
megan_boyer,prime_earth,1
mei_ling,prime_earth,1
meihui_lan,flashpoint_timeline,1
mekanique,new_earth,1
mekt_ranzz,earth_prime,1
mekt_ranzz,legion_of_super_heroes_tv_series,1
mekt_ranzz,post_zero_hour,1
mekt_ranzz,pre_zero_hour,1
melana,just_imagine,1
melanie,earth_one,1
melanippe,the_legend_of_wonder_woman,1
melba_li,imaginary_fiends,1
meleos,new_earth,1
melmoth,new_earth,1
melvin,teen_titans_tv_series,1
melvin_murgatroyd_xiv,earth_twelve,1
menalippe,dc_extended_universe,1
menalippe,new_earth,1
menalippe,prime_earth,1
mer_mite,earth_124_1,1
mera,ame_comi,1
mera,dc_bombshells,1
mera,dc_extended_universe,1
mera,dc_legends,1
mera,dc_super_hero_girls,1
mera,dc_universe_online,1
mera,dcau,1
mera,dceased,1
mera,earth_16,1
mera,flashpoint_paradox,1
mera,flashpoint_timeline,1
mera,future_state,1
mera,futures_end,1
mera,justice,1
mera,lego_batman,1
mera,new_earth,1
mera,prime_earth,1
mera,smallville,1
mera,the_brave_and_the_bold,1
mera,the_nail,1
mera,tidebreaker,1
mera,tiny_titans,1
merc,new_earth,1
merc,prime_earth,1
mercury,justice,1
mercury,metal_men_shorts,1
mercury,new_earth,1
mercury,prime_earth,1
mercury_flash,earth_44,1
mercury_girl,new_earth,1
meridian_mychaels,new_earth,1
merlin,a_tragedy,1
merlin,dc_super_hero_girls,1
merlin,future_state,1
merlin,just_imagine,1
merlin,justice_league_action,1
merlin,new_earth,1
merlin_the_leopard,new_earth,1
merlin_the_leopard,prime_earth,1
merlin_the_leopard,scooby_doo_team_up,1
mermaid,earth_twelve,1
merton_mcsnurtle,earth_c,1
mervyn_pumpkinhead,new_earth,1
mervyn_pumpkinhead,prime_earth,1
meta_ulnoor,pre_zero_hour,1
metatron,new_earth,1
metra,ame_comi,1
metron,new_earth,1
metron,prime_earth,1
mi_sun_kwon,new_earth,1
mica_kel,new_earth,1
mica_love,new_earth,1
micah_flint,new_earth,1
michael,lucifer_tv_series,1
michael_amar,new_earth,1
michael_carter,dcau,1
michael_carter,justice_league_action,1
michael_carter,lego_batman,1
michael_carter,new_earth,1
michael_carter,prime_earth,1
michael_costner,new_earth,1
michael_cray,the_wild_storm,1
michael_cray,wildstorm_universe,1
michael_demiurgos,new_earth,1
michael_desai,flashpoint_timeline,1
michael_drown,prime_earth,1
michael_gallant,quality_universe,1
michael_heller,wildstorm_universe,1
michael_lane,lego_batman,1
michael_lane,new_earth,1
michael_lasky,new_earth,1
michael_maxwell,dcau,1
michael_maxwell,new_earth,1
michael_maxwell,the_brave_and_the_bold,1
michael_miller,new_earth,1
michael_morgan,dcau,1
michael_nazareth,the_nazz,1
michael_norris,earth_one,1
michael_templesmith,wildstorm_universe,1
michael_ward,earth_abc,1
mick_rory,arrowverse,1
mick_rory,dc_universe_online,1
mick_rory,flashpoint_paradox,1
mick_rory,flashpoint_timeline,1
mick_rory,hero_run,1
mick_rory,lego_batman,1
mick_rory,new_earth,1
mick_rory,prime_earth,1
mick_rory,the_brave_and_the_bold,1
mick_wong,new_earth,1
mick_yardreigh,pre_zero_hour,1
mickey_the_mouse,new_earth,1
micro_lass,earth_prime,1
micron,futures_end,1
mictlantecuhtli,new_earth,1
midas,new_earth,1
midas,prime_earth,1
midnighter,flowers_for_the_sun,1
midnighter,future_state,1
midnighter,prime_earth,1
midnighter,wildstorm_universe,1
mig_el_gand,amalgam_universe,1
miguel_barragan,prime_earth,1
miguel_devante,new_earth,1
miguel_devante,titans_tomorrow,1
miguel_medina,dakotaverse,1
miguel_montez,prime_earth,1
miiyahbin_marten,prime_earth,1
mikaal_tomas,new_earth,1
mikaal_tomas,scooby_doo_team_up,1
mike_virgil,new_earth,1
mikhail_arkadin,new_earth,1
mikhail_mxyzptlk,smallville,1
miki,prime_earth,1
mikola_rostov,new_earth,1
miliza,new_earth,1
milkman_man,prime_earth,1
millicent_mayne,new_earth,1
millie_heyday,earth_two,1
millie_rawlins,arrowverse,1
millions,new_earth,1
milton_fine,new_earth,1
mindancer,new_earth,1
mineral_master,earth_two,1
minerva,earth_2,1
minerva,earth_s,1
mink,new_earth,1
mink,vamps,1
mintar_bannin,pre_zero_hour,1
mirabai,new_earth,1
miri_riam,new_earth,1
miriam_delgado,team_titans,1
miss_bgbznz,earth_one,1
miss_poltergeist,new_earth,1
miss_tribb,new_earth,1
mist,earth_16,1
mist,new_earth,1
mister_atom,earth_5,1
mister_atom,earth_s,1
mister_atom,new_earth,1
mister_bloom,prime_earth,1
mister_bones,new_earth,1
mister_e,new_earth,1
mister_elixir,quality_universe,1
mister_esper,new_earth,1
mister_finish,new_earth,1
mister_freeze,new_adventures_of_batman,1
mister_mind,earth_5,1
mister_mind,earth_s,1
mister_mind,justice,1
mister_mind,new_earth,1
mister_monster,earth_124_1,1
mister_mxyzptlk,cosmic_adventures,1
mister_mxyzptlk,dcau,1
mister_mxyzptlk,earth_one,1
mister_mxyzptlk,lego_batman,1
mister_mxyzptlk,new_earth,1
mister_mxyzptlk,tiny_titans,1
mister_mxyztplk,earth_two,1
mister_revise,fables,1
mister_toxic,prime_earth,1
mister_twister,prime_earth,1
mister_whisper,new_earth,1
mister_who,new_earth,1
mister_wolf,teen_titans_tv_series,1
mistress_murder,dakotaverse,1
misty_kilgore,new_earth,1
mitchell_anderson,new_earth,1
mitchell_hundred,ex_machina,1
mitchell_saunders,wildstorm_universe,1
mitchell_shelley,new_earth,1
mite,wildstorm_universe,1
mitz_kem,pre_zero_hour,1
mixcoatl,new_earth,1
miya_shimada,new_earth,1
mn_torr,new_earth,1
mnemosyne,dc_extended_universe,1
mnemosyne_ii,new_earth,1
mnemoth,arrowverse,1
mobius,sixth_dimension,1
mogo,emerald_knights,1
mogo,green_lantern_animated_series,1
mogo,new_earth,1
mogo,prime_earth,1
mogo,the_brave_and_the_bold,1
moira_sullivan,smallville,1
molecule,new_earth,1
molly_griggs,smallville,1
molly_o_reilly,new_earth,1
mom,justice_league_action,1
mom,titans_tv_series,1
mon_el,post_rebirth,1
mona_menise,earth_two,1
mona_wu,arrowverse,1
mongal,new_earth,1
mongal,the_brave_and_the_bold,1
mongul,dcau,1
mongul,earth_one,1
mongul,superman_returns,1
mongul,world_without_young_justice,1
mongul_i,new_earth,1
mongul_ii,new_earth,1
monitor,earth_one,1
monitor_bob,monitor_bo,1
monitor_dax_novu,monitor_dax_nov,1
monitor_solomon,monitor_solomo,1
monitor_weeja_dell,monitor_weeja_del,1
monkey_prince,prime_earth,1
monolith,new_earth,1
monsieur_mallah,teen_titans_tv_series,1
moon_robinson,prime_earth,1
moonrider,earth_16,1
moonwalker,pre_zero_hour,1
moose,new_earth,1
mordecai_shaw,wildstorm_universe,1
mordiel,prime_earth,1
mordred,dcau,1
mordru,new_earth,1
mordru,post_zero_hour,1
mordru,pre_zero_hour,1
mordru,prime_earth,1
morgaine_le_fay,dcau,1
morgaine_le_fey,new_earth,1
morgaine_le_fey,prime_earth,1
morgan_ducard,prime_earth,1
morgan_lefay,camelot_3,1
morgan_wilde,new_earth,1
morgana,earth_one,1
morgana_le_fey,just_imagine,1
morgana_lefay,earth_395,1
morphea,atari_force,1
morpheus,new_earth,1
morrigan,new_earth,1
morris_grant,dcau,1
mortimer_coolidge,new_earth,1
mortimer_coolidge,prime_earth,1
mortimer_kadaver,new_earth,1
moses_lwanga,new_earth,1
moshe_levy,new_earth,1
mother_ii,prime_earth,1
mother_mae_eye,new_teen_titans_shorts,1
mother_partake,prime_earth,1
mother_s_milk,the_boys,1
mother_zed,new_earth,1
mouse_man,earth_one,1
mouse_man,the_brave_and_the_bold,1
mrs_atom,tiny_titans,1
mrs_gradenko,new_earth,1
mrs_lannis,arrowverse,1
ms_clay,dc_animated_movie_universe,1
mumbo,new_teen_titans_shorts,1
munk,new_earth,1
murk,prime_earth,1
murl_wazzo,post_zero_hour,1
music_meister,lego_batman,1
music_meister,the_brave_and_the_bold,1
mutant_leader,dcau,1
mutant_leader,earth_31,1
myke_4_astor,pre_zero_hour,1
myke_chypurz,pre_zero_hour,1
myrina,prime_earth,1
myron_victor,new_earth,1
myrrha,new_earth,1
myrrt,new_earth,1
myrto,new_earth,1
myrwhydden,green_lantern_animated_series,1
myrwhydden,new_earth,1
mysa,post_zero_hour,1
mysa_nal,earth_prime,1
mysa_nal,pre_zero_hour,1
mysia,new_earth,1
mythus,new_earth,1
n_odens,prime_earth,1
nabil_azmah,prime_earth,1
nabu,new_earth,1
nabu,prime_earth,1
nacht,new_earth,1
nadia,aquaman_2_6_pilot,1
nadir,earth_two,1
nadira_va_dim,dc_extended_universe,1
nahash,arrowverse,1
nam_ek,dc_extended_universe,1
nameless,new_earth,1
nameless_one,new_earth,1
namma,prime_earth,1
nanaue,arkhamverse,1
nanaue,dc_animated_movie_universe,1
nanaue,dc_universe_online,1
nanaue,harley_quinn_tv_series,1
nanaue,lego_batman,1
nanaue,new_earth,1
nanaue,prime_earth,1
nanaue_sha_ark,earth_16,1
naomi_mcduffie,prime_earth,1
narkissa,prime_earth,1
nash,new_earth,1
nasreen_samari,new_earth,1
natalia_knight,new_earth,1
natalia_mitternacht,prime_earth,1
natasha_irons,ame_comi,1
natasha_irons,flashpoint_timeline,1
natasha_irons,new_earth,1
natasha_irons,prime_earth,1
nathan_chase,amalgam_universe,1
nathan_craig_jones,new_earth,1
nathan_craig_jones,superman_vs_the_elite,1
nathaniel_adam,dceased,1
nathaniel_adam,flashpoint_paradox,1
nathaniel_adam,prime_earth,1
nathaniel_adam,superman_batman,1
nathaniel_adams,dcau,1
nathaniel_barnes,gotham,1
nathaniel_finch,the_batman_tv_series,1
nathaniel_heywood,arrowverse,1
nathaniel_heywood,new_earth,1
nathaniel_tryon,earth_16,1
nathaniel_tryon,new_earth,1
nautica,ame_comi,1
nautkeloi,new_earth,1
nax,prime_earth,1
neal_emerson,dcau,1
neal_emerson,new_earth,1
neal_emerson,prime_earth,1
nebel,new_earth,1
nebiros,new_earth,1
necahual_martinez,prime_earth,1
ned_creegan,earth_one,1
nehebka,new_earth,1
neil_borman,flashpoint_timeline,1
neil_quinn,prime_earth,1
neil_sinclair,flashpoint_timeline,1
nekton,new_earth,1
nelson_drew,earth_abc,1
nemesis,new_earth,1
nemesis,prime_earth,1
nephthys,prime_earth,1
neptune_perkins,new_earth,1
nereus,dc_bombshells,1
nereus,prime_earth,1
nergal,arrowverse,1
nergal,new_earth,1
nergal,prime_earth,1
neron,arrowverse,1
neron,new_earth,1
neron,prime_earth,1
nevar,teen_titans_go_tv_series,1
new_bizarro,earth_one,1
niatpac_levram,earth_s,1
nibor,teen_titans_go_tv_series,1
niccolai_tepes,new_earth,1
nicholas_kovak,new_earth,1
nick_yang,smallville,1
nicki_jones,new_earth,1
nicolas_nolan,prime_earth,1
nicole_callahan,wildstorm_universe,1
nicole_foster,zero_girl,1
nicole_morrison,new_earth,1
nigal_douglous,pre_zero_hour,1
nigel,donnerverse,1
nigel_archer,new_earth,1
nigel_keane,wildstorm_universe,1
nigel_smut,prime_earth,1
night_pilot,prime_earth,1
nightflame,earth_one,1
nightstorm,prime_earth,1
nightwing,new_earth,1
nik_mayak,new_earth,1
nikki_faure,earth_9,1
nikki_nemzer,prime_earth,1
nikolas_kamarov,wildstorm_universe,1
nikos_aegeus,earth_one,1
niles_cable,amalgam_universe,1
niles_caulder,justice,1
niles_caulder,new_earth,1
nimbus,new_earth,1
nimue_inwudu,new_earth,1
nimue_inwudu,prime_earth,1
nina_dowd,new_earth,1
nina_lam,dakotaverse,1
nina_mazursky,flashpoint_timeline,1
nina_mazursky,prime_earth,1
nina_skorzeny,new_earth,1
niobe,dc_extended_universe,1
niobe,new_earth,1
nissa,dcau,1
nitrogen,the_brave_and_the_bold,1
nix_uotan,infinite_crisis_video_game,1
nix_uotan,new_earth,1
nix_uotan,prime_earth,1
njego,earth_s,1
noah_kuttler,new_earth,1
noah_pastenetti,new_earth,1
noble,new_earth,1
nobody,new_earth,1
nol_anj,prime_earth,1
nol_lapp,new_earth,1
nommo,arrowverse,1
nommo,new_earth,1
nommo_balewa,prime_earth,1
non,donnerverse,1
non,new_earth,1
non,prime_earth,1
non,tiny_titans,1
nona_lin_baker,new_earth,1
nor,lois_clark,1
nora_west_allen,arrowverse,1
norchavius,new_earth,1
norda_cantrell,new_earth,1
norfulthing,new_earth,1
norman_grimes,new_earth,1
north_wind,fables,1
nostradamus,new_earth,1
nosyarg_kcid,new_teen_titans_shorts,1
nosyarg_kcid,teen_titans_tv_series,1
nowhere_man,earth_twenty_seven,1
nu_bia,new_earth,1
nuada_silverhand,new_earth,1
nuala,new_earth,1
nubia,earth_1,1
nubia,earth_one,1
nubia,injustice,1
nubia,prime_earth,1
nubia,scooby_doo_team_up,1
nubia_of_themyscira,earth_23,1
nuclear_man,donnerverse,1
nuidis_vulko,earth_16,1
nuidis_vulko,new_earth,1
nuidis_vulko,prime_earth,1
null,new_earth,1
nura_nal,earth_prime,1
nura_nal,legion_of_super_heroes_tv_series,1
nura_nal,post_rebirth,1
nura_nal,post_zero_hour,1
nura_nal,pre_zero_hour,1
nuscia,new_earth,1
nutsy_squirrel,earth_c,1
nya_nya,teen_titans_tv_series,1
nyorlath,justice_league_action,1
nyrese,new_earth,1
nyssa_al_ghul,gotham,1
nyssa_raatko,new_earth,1
nyx,new_earth,1
o_sensei,new_earth,1
oaa_tseldor,pre_zero_hour,1
oblivion,new_earth,1
oblivion_ii,new_earth,1
octavia,earth_two,1
odin,new_earth,1
odin,prime_earth,1
oenone,new_earth,1
oenone,prime_earth,1
oggar,earth_s,1
ohmen,wildstorm_universe,1
oho_besh,new_earth,1
ol_vir,pre_zero_hour,1
olive_norton,earth_two,1
olive_silverlock,prime_earth,1
oliver_queen,arrowverse,1
oliver_queen,dceased,1
oliver_truly,prime_earth,1
olivia_keller,wildstorm_universe,1
olivia_moore,izombie_tv_series,1
olivia_queen,earth_22,1
olorun,new_earth,1
olpha,earth_one,1
olympia_atreidae,wildstorm_universe,1
omar_kamadev,wildstorm_universe,1
omar_magz,post_zero_hour,1
omega_calculus,prime_earth,1
omega_man,new_earth,1
onimar_synn,new_earth,1
onimar_synn,prime_earth,1
onomatopoeia,new_earth,1
ontiir,pre_zero_hour,1
onyx_adams,arrowverse,1
ool,earth_two,1
oom,earth_5,1
ophelia,prime_earth,1
oracle_of_delphi,new_earth,1
oracle_of_delphi,quality_universe,1
orana,dc_extended_universe,1
origami,dakotaverse,1
orin,aquaman_2_6_pilot,1
orin,dcau,1
orin,earth_16,1
orin,flashpoint_paradox,1
orin,flashpoint_timeline,1
orin,lego_batman,1
orin,lego_dc_heroes,1
orin,new_earth,1
orin,smallville,1
orin_i,new_earth,1
orion,dcau,1
orion,earth_1198,1
orion,lego_batman,1
orion,new_earth,1
orion,prime_earth,1
orithia,new_earth,1
orm,dcau,1
orm_marius,dc_extended_universe,1
orm_marius,earth_16,1
orm_marius,flashpoint_timeline,1
orm_marius,new_earth,1
orm_marius,prime_earth,1
ornitho,pre_zero_hour,1
ororo_of_themyscira,amalgam_universe,1
orpheus,new_earth,1
orunmilla,new_earth,1
orvax_marius,prime_earth,1
osira,new_earth,1
osiris,prime_earth,1
osiris_god_of_the_dead,new_earth,1
osita,prime_earth,1
osmium,new_earth,1
oswald_cobblepot,gotham,1
oswald_cobblepot,super_friends,1
otis,tiny_titans,1
otis_flannegan,new_earth,1
otto_haddon,prime_earth,1
otto_von_furth,earth_16,1
otto_von_furth,new_earth,1
otto_von_furth,prime_earth,1
ouranos,new_earth,1
overgirl,earth_1,1
overload,out_of_time,1
overload,prime_earth,1
overload,teen_titans_tv_series,1
overlord,earth_16,1
overlord,new_earth,1
overmaster,new_earth,1
owen_mercer,new_earth,1
owlman,earth_three,1
oxygen,new_earth,1
oxygen,the_brave_and_the_bold,1
pablo_valdez,new_earth,1
paco_ramone,dcau,1
paco_ramone,new_earth,1
paige_guthrie,amalgam_universe,1
pain_bot,teen_titans_go_tv_series,1
painkiller,new_earth,1
pallas,new_earth,1
pallas_athena,new_earth,1
pallas_athena,prime_earth,1
pamela,new_earth,1
pamela,superman_vs_the_elite,1
pamela_isley,ame_comi,1
pamela_isley,arkhamverse,1
pamela_isley,batman_vs_tmnt,1
pamela_isley,burtonverse,1
pamela_isley,dc_animated_movie_universe,1
pamela_isley,dc_super_friends_web_series,1
pamela_isley,dc_super_hero_girls,1
pamela_isley,dc_super_hero_girls_tv_series,1
pamela_isley,dcau,1
pamela_isley,dceased,1
pamela_isley,earth_19,1
pamela_isley,gotham_a_d,1
pamela_isley,harleen,1
pamela_isley,harley_quinn_tv_series,1
pamela_isley,injustice,1
pamela_isley,justice,1
pamela_isley,lego_batman,1
pamela_isley,new_earth,1
pamela_isley,no_rules_to_follow,1
pamela_isley,prime_earth,1
pamela_isley,the_batman_tv_series,1
pamela_isley,the_lego_movie,1
pandora,futures_end,1
pandora,new_earth,1
pandora,prime_earth,1
papa_bear,fables,1
parademon,new_earth,1
paradox,prime_earth,1
paran_dul,dcau,1
parasite,riddle_of_the_beast,1
parthenope,earth_two,1
pathavim_seth_ottarak,new_earth,1
patience_phillips,catwoman,1
patrice,new_earth,1
patrick_dugan,dcau,1
patrick_dugan,new_earth,1
patrick_dugan,prime_earth,1
patrick_fitz,dcau,1
patrick_kowalski,prime_earth,1
patrick_o_brian,earth_22,1
patrick_o_brian,flashpoint_timeline,1
patrick_o_brian,justice,1
patrick_o_brian,new_earth,1
patrick_o_brian,plastic_man_shorts,1
patrick_o_brian,prime_earth,1
patrick_o_brian,tiny_titans,1
patrick_parrot,earth_c,1
paul_booker,new_earth,1
paul_booker,prime_earth,1
paul_booker,the_brave_and_the_bold,1
paul_bunyan,quality_universe,1
paul_christian,new_earth,1
paul_dekker,new_earth,1
paul_kirk_ii,new_earth,1
paul_morris,dakotaverse,1
paul_simms,american_way,1
paula_holt,earth_23,1
paula_von_gunther,earth_1,1
paula_von_gunther,earth_two,1
paw_pooch,krypto_the_superdog,1
pax,new_earth,1
pazuzu,arrowverse,1
peachy_pet,new_earth,1
pedro_ghost_patrol,new_earth,1
pedro_pe_a,dc_extended_universe,1
pedro_pe_a,prime_earth,1
pegacorn,amethyst_shorts,1
pegasus,prime_earth,1
peggy_allen,earth_abc,1
pele,new_earth,1
pelican_pete,earth_c,1
pellmell,new_earth,1
penelope,new_earth,1
penelope,prime_earth,1
penelope_ii,new_earth,1
penelope_pink,earth_twelve,1
penelops,emerald_knights,1
penelops,new_earth,1
peng_deilan,prime_earth,1
penny_dreadful,new_earth,1
penthesilea,dc_extended_universe,1
penthesilea,flashpoint_timeline,1
penthesilea,the_legend_of_wonder_woman,1
penthiselea,new_earth,1
peony_mcgill,prime_earth,1
per_degaton,new_earth,1
peraxxus,prime_earth,1
percival_edmund_chang,wildstorm_universe,1
percival_edward_chang,gen_13_movie,1
percival_plazchek,earth_two,1
percival_sutter,the_brave_and_the_bold,1
peredur,new_earth,1
perrilus,prime_earth,1
perrus,dark_multiverse,1
perry_dennison,new_earth,1
perry_white,dceased,1
persephone,flashpoint_paradox,1
persephone,future_state,1
persephone,new_earth,1
persephone,prime_earth,1
persephone,wildstorm_universe,1
persephone,wonder_woman_2_9_movie,1
persephone_ii,new_earth,1
perseus,new_earth,1
persuader,dcau,1
persuader,legion_of_super_heroes_tv_series,1
pestilence,earth_2,1
pete_maddox,earth_one,1
peter_betz,dakotaverse,1
peter_cannon,earth_four,1
peter_cannon,new_earth,1
peter_cheney,earth_abc,1
peter_dursin,pre_zero_hour,1
peter_malley,new_earth,1
peter_merkel,arrowverse,1
peter_merkel,new_earth,1
peter_mortimer,prime_earth,1
peter_panda,earth_c,1
peter_platinum,dc_one_million,1
peter_porkchops,earth_c,1
peter_ross,amalgam_universe,1
peter_ross,smallville,1
peter_ward,earth_abc,1
ph_yzzon,new_earth,1
phantom_stranger,earth_22,1
phantom_stranger,justice,1
phantom_stranger,new_earth,1
phantom_stranger,prime_earth,1
phantom_stranger,riddle_of_the_beast,1
phantom_stranger,the_brave_and_the_bold,1
philip_reardon,earth_one,1
philip_reardon,prime_earth,1
philip_stark,prime_earth,1
philippus,dc_extended_universe,1
philippus,dcau,1
philippus,dceased,1
philippus,injustice,1
philippus,new_earth,1
philippus,prime_earth,1
philippus,the_legend_of_wonder_woman,1
phillipe_mouton,new_earth,1
phillipe_rianne,prime_earth,1
phillipus,flashpoint_timeline,1
philo_zeiss,new_earth,1
philomela,new_earth,1
phinea,new_earth,1
phobos,new_earth,1
phobos,prime_earth,1
phoebus_apollo,new_earth,1
phoebus_apollo,prime_earth,1
pieter_cross,new_earth,1
piotr_rasputin,amalgam_universe,1
plague,prime_earth,1
plastic_man,earth_twelve,1
plastic_man,plastic_man_tv_series,1
platinum,dc_super_hero_girls,1
platinum,gods_and_monsters,1
platinum,justice,1
platinum,lego_batman,1
platinum,metal_men_shorts,1
platinum,new_earth,1
platinum,prime_earth,1
platinum_man,new_earth,1
plop,mystik_u,1
pluto,two_dangerous_ideas,1
poison_ivy,a_tragedy,1
pol_krinn,pre_zero_hour,1
pollux,flash_199_tv_series,1
polly_peachpit,imaginary_fiends,1
porter,prime_earth,1
porter_vito,new_earth,1
porter_vito,prime_earth,1
poseidon,amalgam_universe,1
poseidon,new_earth,1
poseidon,prime_earth,1
positive_man,pre_zero_hour,1
potira,future_state,1
power_boy,new_earth,1
powergirl,earth_9,1
praetor_lemnos,earth_prime,1
preet,prime_earth,1
pren,new_earth,1
preon,prime_earth,1
