character,universe,gender
man_of_the_ages,earth_s,male
manco_capac,just_imagine,male
marchosias,arrowverse,male
marid,prime_earth,male
mars,new_earth,male
mawu,new_earth,female
mawzir,new_earth,male
mazikeen,lucifer_tv_series,female
mazikeen,new_earth,female
mazikeen,prime_earth,female
medusa,dcau,female
medusa,earth_1,female
meleos,new_earth,male
melmoth,new_earth,male
melmoth,prime_earth,male
mercy,harley_quinn_tv_series,female
mervyn_pumpkinhead,new_earth,male
mervyn_pumpkinhead,prime_earth,male
metron,earth_1198,male
metron,new_earth,male
metron,the_coming_of_the_supermen,male
midas,new_earth,male
minerva,earth_2,female
mister_grandours,fables,male
mister_kadabra,fables,male
mister_whisper,new_earth,male
mnemoth,new_earth,male
monolith,new_earth,male
morax,new_earth,male
morgana_le_fey,just_imagine,female
mrs_green,fables,female
murleen_dreeu,pre_zero_hour,male
nabu,dc_legends,male
nameless_one,new_earth,male
neith,new_earth,female
nemesis,prime_earth,female
nephthys,prime_earth,female
neron,prime_earth,male
nick_slick,fables,male
nimue_inwudu,injustice,female
nommo,new_earth,male
north_wind,fables,male
nubia,earth_1,female
nyx_goddess_of_the_night,new_earth,female
obatala,new_earth,male
oblivion,new_earth,non_binary
onyx_adams,arrowverse,female
orion,dcau,male
orion,earth_1198,male
orion,lego_batman,male
orion,prime_earth,male
orion,the_coming_of_the_supermen,male
orpheus,new_earth,male
orunmilla,new_earth,male
ouranos,new_earth,male
pan,earth_s,male
pandora,new_earth,female
parthenope,earth_two,female
paula_von_gunther,earth_1,female
persephone,wonder_woman_2_9_movie,female
perseus,prime_earth,male
philippus,dcau,female
poseidon,the_legend_of_wonder_woman,male
posey,fables,male
prestor_john,new_earth,male
prince_charming,fables,male
proinsias_cassidy,preacher_tv_series,male
prometheus_son_of_iapetus,new_earth,male
prospero,fables,male
quentin_gallows,new_earth,male
ra_s_al_ghul,arkhamverse,male
ra_s_al_ghul,arrowverse,male
ra_s_al_ghul,batman_vs_tmnt,male
ra_s_al_ghul,dc_animated_movie_universe,male
ra_s_al_ghul,futures_end,male
ra_s_al_ghul,new_earth,male
ragamuffin,wildstorm_universe,female
ran_va_daath,new_earth,female
rath,new_earth,male
rena,prime_earth,female
rena,wonder_woman_tv_series,female
richard_flag_sr,prime_earth,male
robert_gadling,new_earth,male
rose_red,fables,female
s_aru,prime_earth,male
santa_claus,santa_clau,male
scapegoat,new_earth,male
scot,harley_quinn_tv_series,male
scot,prime_earth,male
scott_free,earth_2,male
scott_free,justice_league_action,male
scott_free,the_coming_of_the_supermen,male
sensei,new_earth,male
serifan,earth_16,male
set,new_earth,male
shu,new_earth,male
simon_hurt,batman_in_bethlehem,male
simon_hurt,new_earth,male
simon_hurt,prime_earth,male
sinbad,fables,male
slade_wilson,dc_animated_movie_universe,male
snow_white,fables,female
sofia,prime_earth,female
solomon_grundy,super_friends,male
speed_queen,new_earth,female
stalker,prime_earth,male
steppenwolf,dc_extended_universe,male
steppenwolf,earth_2,male
steppenwolf,new_earth,male
steppenwolf,prime_earth,male
stercorax,vertigo_universe,male
steven_trevor,earth_1,male
stinky,fables,male
stompa,new_earth,female
strega_iii,new_earth,female
surtur,new_earth,male
taia,new_earth,female
talia_al_ghul,arrowverse,female
talia_al_ghul,new_earth,female
tartarus,prime_earth,male
tawky_tawny,return_of_black_adam,male
thanatos_god_of_death,future_state,male
thanoseid,amalgam_universe,male
the_evil_queen,fables,female
themis,new_earth,female
themis,prime_earth,female
thessaly,new_earth,female
thetis,new_earth,female
thing_that_cannot_die,new_earth,male
thomas_savage,amalgam_universe,male
troia,earth_1,female
tsaritsa,new_earth,female
uncle_sam,prime_earth,male
urzkartaga,prime_earth,male
valoric,new_earth,male
vandal_savage,earth_4,male
vandal_savage,earth_21,male
vandal_savage,earth_22,male
vandal_savage,once_and_future,male
vandar_adg,dc_legends,male
venus,earth_s,female
victor_fries,dcau,male
victor_volcanum,new_earth,male
virman_vundabar,new_earth,male
vulcan,earth_four,male
vykin,earth_16,male
weyland_smith,fables,male
wilhelmina_murray,league_of_extraordinary_gentlemen,female
william_cobb,prime_earth,male
x_ult,earth_one,male
ya_akov_ben_shimon,earth_13,male
ystin,prime_earth,non_binary
zannah_of_khera,the_wild_storm,female
zardor,new_earth,male
zeus,the_legend_of_wonder_woman,male
albert_bloodlines,prime_earth,male
alice_tetch,gotham,female
bel_dame,prime_earth,female
blake_bloodlines,prime_earth,male
dolph_marrock,prime_earth,male
drura_sehpt,legion_of_super_heroes_tv_series,female
haley_bloodlines,prime_earth,female
joker,earth_22,male
m_nagalah,dc_legends,genderless
albert_rothstein,new_earth,male
amity_arkham,prime_earth,female
anton_lamont,new_earth,male
anton_lamont,scooby_doo_team_up,male
aviva_metula,prime_earth,female
boston_brand,the_brave_and_the_bold,male
boston_brand,the_nail,male
byron_shelley,new_earth,male
carl_sands,new_earth,male
carl_sands,scooby_doo_team_up,male
clarence_shearson,new_earth,male
coltrane_walker,new_earth,male
emily_dinsmore_clone,smallville,female
firebomb,new_earth,male
fred,new_earth,male
gary_lester,prime_earth,male
gregor_nagy,earth_one,male
hide,new_earth,male
james_craddock,dc_animated_movie_universe,male
james_craddock,new_earth,male
james_craddock,prime_earth,male
james_craddock,scooby_doo_team_up,male
james_ewell_brown_stuart,new_earth,male
jill_carlyle,new_earth,female
joey_sanders,earth_one,male
kyle_nimbus,earth_2,male
kyle_rayner,dcau,male
phade,prime_earth,female
phantom_lady,earth_22,female
plop,mystik_u,genderless
sandra_knight,earth_two,female
smoke,prime_earth,female
thaddeus_sivana,earth_s,male
tinya_wazzo,legion_of_super_heroes_tv_series,female
whiteout,new_earth,male
flex_mentallo,prime_earth,male
guy_gardner,future_state,male
guy_gardner,prime_earth,male
agent,new_earth,male
agent,prime_earth,male
blindspot,new_earth,male
blue_matt,earth_one,male
bobby,teen_titans_tv_series,male
camorouge,new_earth,female
cynthia_reynolds,dcau,female
dean_hunter,new_earth,male
doctor_ellis,earth_two,male
dwayne_geyer,new_earth,male
empty_vee,wildstorm_universe,female
eogan_cuailgne,earth_two,male
fadeout,new_earth,female
felix_faust,arrowverse,male
graham_garrett,smallville,male
gretchen_winters,smallville,female
guilt,new_earth,genderless
hawley_griffin,league_of_extraordinary_gentlemen,male
hoppy,earth_two,male
image,quality_universe,male
imperceptible_man,prime_earth,male
invisible_invader,pre_zero_hour,male
invisible_man,earth_s,male
invisible_rogue,earth_one,male
jacques_foccart,legion_of_super_heroes_tv_series,male
jacques_foccart,post_rebirth,male
jacques_foccart,post_zero_hour,male
jacques_foccart,pre_zero_hour,male
jade_nguyen,teen_titans_tv_series,female
james_craddock,batman_in_bethlehem,male
jeff_palmer,smallville,male
karabas,arrowverse,male
kent_thurston,new_earth,male
kent_thurston,quality_universe,male
lyle_norg,dcau,male
lyle_norg,earth_prime,male
lyle_norg,post_rebirth,male
lyle_norg,post_zero_hour,male
lyle_norg,pre_zero_hour,male
lyle_norg,sw6,male
maryam_luqman,black_lightning_tv_series,female
maya_ducard,prime_earth,female
morgan_ducard,prime_earth,male
nathan_flack,dakotaverse,male
nicholas_kovak,earth_16,male
nigel_glass,new_earth,male
nobody,new_earth,male
queen_moonbeam,earth_two,female
raven,earth_two,male
raze,prime_earth,male
red_light,dakotaverse,female
scrapmetal,dakotaverse,male
shaggy,earth_two,male
stalker,wildstorm_universe,male
swerve,prime_earth,female
toni_rela,prime_earth,female
un_thing,earth_one,male
vartan_kevork,new_earth,male
viza_aziv,earth_48,female
wicked_warlock,filmation_adventures,male
woggle,earth_two,male
agent_orange,wildstorm_universe,male
albert_ferrus,wildstorm_universe,male
albrecht_krieger,prime_earth,male
alejandra_cortez,prime_earth,female
alex_fury,wildstorm_universe,male
alpha_ii,earth_one,male
andrew_nolan,dcau,male
andrew_nolan,legion_of_super_heroes_tv_series,male
andrew_nolan,post_rebirth,male
andrew_nolan,pre_zero_hour,male
andrew_nolan,scooby_doo_team_up,male
andrew_nolan,sw6,male
atlas,all_star_superman,male
basil_nurblin,new_earth,male
benjamin_grimm,amalgam_universe,male
bizarro_doomsday,new_earth,male
bogdan_tarka,earth_prime,male
brimstone,tiny_titans,male
bruce_carter_iii,earth_abc,male
cal_usjak,new_earth,male
carl_bork,arrowverse,male
carl_bork,new_earth,male
carol_carter,earth_abc,female
cinderblock,new_earth,male
cinderblock,teen_titans_tv_series,male
clayton_h_maure,wildstorm_universe,male
cody_driscoll,new_earth,male
cord_dexter_lemoyne,wildstorm_universe,male
cyrus_gold,justice,male
daniel_cassidy,swamp_thing_2_19_tv_series,male
davis_bloome,smallville,male
dax_baron,krypton_tv_series,male
doctor_dinosaur,earth_twelve,male
doomsboy,world_without_young_justice,male
doomsday,dc_animated_movie_universe,male
doomsday,riddle_of_the_beast,male
doomsday,titans_tomorrow,male
doomsday,world_without_young_justice,male
edwardo_guzman,new_earth,male
elliot_taylor,new_earth,male
eric_summers,smallville,male
gerald_zimmerman,new_earth,male
gerri_brauer,dakotaverse,female
gork,earth_one,male
granny_goodness,the_coming_of_the_supermen,female
grayven,earth_16,male
hannibal_hawkes,prime_earth,male
hannibal_white,dakotaverse,male
hardsell,new_earth,male
heinrich_hester,wildstorm_universe,male
henry_heywood_jr,earth_2,male
hugo_danner,new_earth,male
impervious,new_earth,female
jeremiah_holdsclaw,smallville,male
jo_nah,legion_of_super_heroes_tv_series,male
jo_nah,post_rebirth,male
joe_hercules,quality_universe,male
joe_hollywood,new_earth,male
john_henry_martin,new_earth,male
jonathan_naissi,new_earth,male
joseph_h_mendoza,wildstorm_universe,male
jug_jasper,earth_s,male
kai,crossing_midnight,male
kalibak,dcau,male
kalibak,earth_16,male
kalibak,justice_league_action,male
kalibak,super_friends,male
katherine_manser,prime_earth,female
korge,earth_one,male
krogg,earth_one,male
kyl_ibo,earth_one,male
lobo,man_of_tomorrow,male
louis_martin,new_earth,male
lydda_jath,pre_zero_hour,female
macro_man,new_earth,male
magog,earth_22,male
mark_desmond,new_earth,male
master_man_i,earth_s,male
mawzir,prime_earth,male
maxima,smallville,female
mongul,earth_16,male
nathaniel_heywood,new_earth,male
night_pilot,prime_earth,female
pablo_valdez,new_earth,male
pablo_valdez,prime_earth,male
peter_porkchops,earth_c,male
rampotatek,new_earth,male
ramsey_spencer,some_years_later,male
reno_rosetti,arrowverse,male
rockface,new_earth,male
rory_regan,arrowverse,male
sally_sarasota,prime_earth,female
scarth,new_earth,male
scythe,new_earth,male
seth_aiden,new_earth,male
shaggy_man,super_friends,male
sheila_sorrell,quality_universe,female
shield,dead_earth,male
sigur_r,prime_earth,male
sledge,new_earth,male
solomon_grundy,antimatter_universe,male
solomon_grundy,earth_22,male
stanley_baumgarten,new_earth,male
stuart_mosely,new_earth,male
ten_of_clubs,dcau,male
trent_macgowen,smallville,male
vale_robot,lois_clark,male
validus,dcau,male
victoria_ngengi,wildstorm_universe,female
wade_eiling,dcau,male
wayne_hawkins,new_earth,male
wayne_hawkins,prime_earth,male
william_scumm,new_earth,male
zorgul,just_imagine,male
el_lobizon,new_earth,male
harry_force,new_earth,male
manny_humphries,impact,male
mikola_rostov,new_earth,male
rina,new_earth,female
scratch,new_earth,male
turk,new_earth,male
warren_griffith,the_brave_and_the_bold,male
abaddon,earth_s,male
abigail_moorland,new_earth,female
adalgisa,new_earth,female
adrianna_tomaz,flashpoint_timeline,female
alexander_luthor,earth_13,male
ali_ka_zoom,new_earth,male
ali_ka_zoom,prime_earth,male
allura,new_earth,female
anansi,arrowverse,male
angela_spatchcock,vertigo_universe,female
annataz_arataz,earth_3,female
anton_arcane,new_earth,male
arella,teen_titans_tv_series,female
artemis,mystik_u,female
ashiya,new_earth,female
atlas,shazam_shorts,male
aurora,prime_earth,female
bane,earth_9,female
baron_winters,injustice,male
baron_winters,new_earth,male
baron_winters,prime_earth,male
bat_mite,new_adventures_of_batman,male
batmage,dark_multiverse,male
belphegor,earth_one,male
billy_batson,the_new_order,male
bizarro_mxyzptlk,new_earth,male
black_bird,earth_33,female
black_magician,earth_s,male
blaze,new_earth,female
blaze,prime_earth,female
blue_lama,earth_two,female
blue_lama,scooby_doo_team_up,female
brimstone,superboy_tv_series,male
bruce_wayne,earth_33,male
bunny_wizard,earth_c_plus,male
burt_belker,earth_one,male
calculha,prime_earth,male
catherine_majik,haunted_gotham,female
chuma,new_earth,male
circe,created_equal,female
circe,flashpoint_timeline,female
circe_the_tattooist,new_earth,female
citizen_abra,dc_universe_online,male
citizen_abra,new_earth,male
citizen_abra,the_brave_and_the_bold,male
citrina,amethyst_shorts,female
copperhead,lego_batman,male
count_crystal,earth_one,male
courtney_whitmore,arrowverse,female
courtney_whitmore,earth_33,female
damian_wayne,prime_earth,male
dark_opal,new_earth,male
dark_opal,prime_earth,male
david_sargent,new_earth,male
davit_sargon,mystik_u,male
death,teen_titans_go_tv_series,male
deborah,mystik_u,female
december_graystone,prime_earth,male
deimos,dcau,male
deimos,new_earth,male
deimos,prime_earth,male
diablo_blacksmith,prime_earth,male
doctor_7,new_earth,male
doctor_chaos,prime_earth,male
doctor_gotham,new_earth,male
doctor_seven,earth_one,male
dolmen,new_earth,male
druid,earth_one,male
duran,new_earth,male
ebeneezer_badde,new_earth,male
edel_nacht,dc_bombshells,male
el_carim,earth_s,male
eldon_peck,justice_league_action,male
eldon_peck,new_earth,male
eleanor_reynolds,prime_earth,female
elphius_levi,new_earth,male
elzere,prime_earth,male
enchantress,future_state,female
envy_son_of_trigon,new_earth,male
equinox,new_earth,male
equinox,the_brave_and_the_bold,male
esteban_of_the_posse,new_earth,male
etrigan,dc_animated_movie_universe,male
evangeline_arbogast,new_earth,female
fashion_thing,new_earth,female
fauna_faust,prime_earth,female
felina_furr,earth_c,female
feline_faust,earth_c_minus,male
felix_faust,dc_animated_movie_universe,male
felix_faust,dc_universe_online,male
felix_faust,earth_4,male
felix_faust,earth_16,male
felix_faust,scooby_doo_team_up,male
felix_faust,super_friends,male
felix_faust,the_brave_and_the_bold,male
fennel,arrowverse,male
ferenc_aldebaran,new_earth,male
fire_king,earth_s,male
frederic_vaux,earth_two,male
garn_daanuth,prime_earth,male
genro_the_genie,earth_one,male
giovanni_zatara,dc_legends,male
giovanni_zatara,prime_earth,male
glenda_mark,new_earth,female
graceful_moon,prime_earth,female
granch,new_earth,male
grandovic,earth_23,male
greed_son_of_trigon,new_earth,male
green_lantern,earth_33,male
gregorio_de_la_vega,new_earth,male
groa,prime_earth,female
gualicho,new_earth,male
hagen,dc_bombshells,male
halo,angel_love,female
harry_matthews,new_earth,male
hecate,new_earth,female
henri_duval_ii,earth_two,male
hera,super_friends,female
huon_the_small,new_earth,male
indigo_1,new_earth,female
inza_nelson,dcau,female
iroque,dc_legends,female
iroque,prime_earth,female
jack_carter,wildstorm_universe,male
jacob_shaw,arrowverse,male
jade,earth_9,female
jaimini_sargent,prime_earth,female
james_corrigan,earth_2,male
james_corrigan,prime_earth,male
james_slade,new_earth,male
jared_stevens,earth_13,male
jason_blood,injustice,male
jennifer_morgan,dcau,female
jennifer_morgan,prime_earth,female
jinx,prime_earth,female
jock_kellogg,new_earth,male
jock_kellogg,quality_universe,male
john_constantine,dceased,male
john_constantine,future_state,male
john_constantine,smallville,male
john_dee,the_brave_and_the_bold,male
john_sargent,injustice,male
john_sargent,new_earth,male
john_sargent,prime_earth,male
john_zatara,scooby_doo_team_up,male
john_zatara,smallville,male
joker,dark_genesis,male
jonathan_warren,new_earth,male
joseph_blackfire,prime_earth,male
joshua_morgan,new_earth,male
judge_grlprzr,earth_one,male
juju,new_earth,female
june_moone,flashpoint_timeline,female
june_moone,prime_earth,female
kal_el,earth_33,male
kalista,prime_earth,female
ken_ondaate,prime_earth,male
ken_ondaate,vertigo_universe,male
kent_nelson,dcau,male
kent_nelson,earth_2,male
kent_nelson,earth_21,male
kent_nelson,smallville,male
king_inferno,new_earth,male
klarion_bleak,injustice,male
klarion_bleak,scooby_doo_team_up,male
kraklow,new_earth,male
kryos_theophilius,earth_9,male
kulak,prime_earth,male
kulak,scooby_doo_team_up,male
lady_amethyst,new_earth,female
lady_emerald_i,new_earth,female
lady_moonstone,new_earth,female
lady_sapphire,new_earth,female
lord_amethyst,new_earth,male
lord_diamond,new_earth,male
lord_emerald,new_earth,male
lord_garnet,new_earth,male
lord_moonstone,new_earth,male
lord_ruby,new_earth,male
lord_topaz,new_earth,male
lori_zechlin,scooby_doo_team_up,female
lourdes_lucero,new_earth,female
lust_son_of_trigon,new_earth,male
mad_hettie,new_earth,female
madame_xanadu,just_imagine,female
madame_zodiac,new_earth,female
madeleine_arbogast,new_earth,female
magus,earth_one,male
magus_eximus,new_earth,male
majistra,prime_earth,female
mako,vertigo_universe,male
malagigi,earth_one,male
marguerita_covas,new_earth,female
maria_constantine,vertigo_universe,female
mark_merlin,new_earth,male
mark_merlin,prime_earth,male
mary_martin,new_earth,female
melissa,mystik_u,female
mercury,shazam_shorts,male
merlin,a_tragedy,male
merlin,dc_animated_movie_universe,male
merlin,dc_legends,male
merlin,dc_super_hero_girls,male
merlin,dcau,male
merlin,just_imagine,male
merlin,justice_league_action,male
michael_nazareth,the_nazz,male
mikra,earth_two,female
miles_st_aubrey,prime_earth,male
miss_gsptlsnz,new_earth,female
mister_e,mystik_u,male
mister_e,prime_earth,male
mister_mxyzptlk,super_friends,male
mister_mxyztplk,earth_two,male
mister_twister,prime_earth,male
misty_kilgore,new_earth,female
moish,prime_earth,male
mongo_ironhand,new_earth,male
montgomery_kelly,new_earth,male
mordiel,prime_earth,female
mordru,dcau,male
mordru,earth_3,male
morgan_lefay,camelot_3,female
morgana,earth_one,female
morgana_lefay,earth_395,female
motalla,new_earth,female
mrs_lannis,arrowverse,female
mumbo,new_teen_titans_shorts,male
mumbo,teen_titans_go_tv_series,male
mumbo,teen_titans_tv_series,male
myrwhydden,green_lantern_animated_series,male
myrwhydden,new_earth,male
mysa_nal,pre_zero_hour,female
nabu,prime_earth,male
nigel,donnerverse,male
nightwitch,flashpoint_timeline,female
nimue_inwudu,mystik_u,female
nimue_inwudu,swamp_thing_2_19_tv_series,female
nommo,arrowverse,male
nona_lin_baker,new_earth,female
nuala,new_earth,female
old_witch,quality_universe,female
orm_marius,flashpoint_timeline,male
otto_haddon,prime_earth,male
pandora,prime_earth,female
phantom_stranger,danny_s_dream,male
phantom_stranger,dc_legends,male
phantom_stranger,justice,male
phantom_stranger,swamp_thing_2_19_tv_series,male
philip_stark,prime_earth,male
pia_morales,mystik_u,female
poltergeist,new_earth,male
prince_garnet,new_earth,male
prince_moonstone,new_earth,male
princess_emerald_i,new_earth,female
princess_emerald_ii,new_earth,female
princess_emerald_iii,new_earth,female
princess_topaz,new_earth,female
prodo,superboy_tv_series,male
pythia_ii,new_earth,female
queen_mab,new_earth,female
queen_of_fables,the_brave_and_the_bold,female
questing_queen,prime_earth,female
ra_s_al_ghul,gotham,male
ra_man,prime_earth,male
rampotatek,superman_vs_the_elite,male
raven,dc_super_hero_girls,female
rebecca_carstairs,new_earth,female
rebecca_carstairs,prime_earth,female
ribalvei,new_earth,male
richard_occult,prime_earth,male
richard_occult,the_brave_and_the_bold,male
roberto_diaz,prime_earth,male
rose_constantine,injustice,female
rose_psychic,injustice,female
rose_psychic,new_earth,female
sabina_de_la_croix,new_earth,female
sardonyx,new_earth,male
sarvisa,pre_zero_hour,male
satanis,earth_one,male
scour,new_earth,male
sebastian_faust,mystik_u,male
sebastian_rothschild,new_earth,male
selena,donnerverse,female
selma_tolon,new_earth,female
serna_salem,impact,female
shade,earth_33,male
shazam,adventures_of_captain_marvel_1941_serial,male
silverfin,prime_earth,male
simon_magus,new_earth,male
sindella,new_earth,female
sindella,prime_earth,female
sloth_son_of_trigon,new_earth,male
solomon,shazam_shorts,male
son_of_the_fallen,new_earth,male
spectre,created_equal,male
starman,earth_33,male
submissionary_judah,new_earth,male
swirlin,earth_c,male
syrene,earth_one,female
syrene,superman_1988_tv_series,female
tala,dcau,female
tannarak,prime_earth,male
tannarak,scooby_doo_team_up,male
tatsu_toro,prime_earth,female
tempter,new_earth,male
tenzin_wyatt,new_earth,male
the_man,new_earth,male
the_other,new_earth,male
the_traveler,new_earth,male
theophilus_warly,new_earth,male
thomas_currie,new_earth,male
thomas_spuggs,prime_earth,male
timothy_drake,lego_batman,male
timothy_hunter,new_earth,male
timothy_ravenwind,new_earth,male
traci_thirteen,prime_earth,female
traci_thurston,earth_16,female
trigon,dc_legends,male
tsaritsa,earth_5_8,female
ulysses_highwater,new_earth,male
unknown,destiny,male
uvian,prime_earth,female
valdemar,earth_one,male
wa_arzen,earth_one,male
wanda_zatara,amalgam_universe,female
warlock_of_ys,new_earth,male
white_opal,new_earth,male
william_zard,earth_16,male
william_zard,prime_earth,male
william_zard,scooby_doo_team_up,male
wishbone,prime_earth,female
witch_kraft,earth_twelve,female
wotan,scooby_doo_team_up,male
wrath_son_of_trigon,new_earth,male
xanadoth,prime_earth,female
xao_jin,post_zero_hour,male
xavier,preacher,male
ynar,new_earth,male
yz,injustice,male
zachary_zatara,new_earth,male
zachary_zatara,prime_earth,male
zachary_zatara,tiny_titans,male
zachary_zatara,titans_tomorrow,male
zachary_zor,new_earth,male
zanyia,earth_twelve,female
zap_panda,earth_c_minus,female
zatanna,earth_9,female
zatanna_zatara,arkhamverse,female
zatanna_zatara,dc_universe_online,female
zatanna_zatara,earth_5_8,female
zatanna_zatara,flashpoint_timeline,female
zatanna_zatara,future_state,female
zatanna_zatara,futures_end,female
zatanna_zatara,justice_league_heroes,female
zatanna_zatara,justice,female
zatanna_zatara,lil_gotham,female
zatanna_zatara,mystik_u,female
zatanna_zatara,smallville,female
zatanna_zatara,the_brave_and_the_bold,female
zatara,earth_11,male
zatara,earth_22,male
zeus,shazam_shorts,male
baud,new_earth,female
dyrk_magz,post_zero_hour,male
earl_gregg,lois_clark,male
evil_star,filmation_adventures,male
frances_kane,new_earth,female
frances_kane,prime_earth,female
frankie_kane,arrowverse,female
grant_halford,earth_abc,male
hans_leckter,new_earth,male
hu_krinn,pre_zero_hour,male
leslie_jocoy,arrowverse,female
mister_magnet,quality_universe,male
neal_emerson,dc_animated_movie_universe,male
queen_of_clubs,dcau,female
repulse,post_zero_hour,male
rokk_krinn,legion_of_super_heroes_tv_series,male
rokk_krinn,smallville,male
seth_nelson,smallville,male
william_everett_sr,new_earth,male
xavier_purvis,new_earth,male
zebra_man_ii,new_earth,male
casey_krinsky,dc_super_hero_girls_tv_series,female
casey_krinsky,new_earth,female
lance_wielder,wildstorm_universe,male
markus_clay,new_earth,male
percival_edmund_chang,wildstorm_universe,male
peter_mcdonald,earth_one,male
rocker_bonn,prime_earth,male
tenzil_kem,dcau,male
adele_benson,prime_earth,female
adrianna_anderson,prime_earth,female
alphina,prime_earth,female
ashley_powell,new_earth,female
brainiac,earth_23,genderless
bruce_wayne,harley_quinn_tv_series,male
harbinger,prime_earth,female
jonathan_levine,team_titans,male
joyride,dakotaverse,male
khea_taramka,new_earth,female
kristopher_kross,earth_one,male
mitchell_hundred,ex_machina,male
noah_kuttler,new_earth,male
ramsey_deacon,arrowverse,male
raya_van_zandt,arrowverse,female
richard_simpson,new_earth,male
robert_vance,dcau,male
soul_breaker,dakotaverse,male
takeo_yakata,new_earth,male
u_n_i_o_n,new_earth,male
vectron,earth_1_98,male
zalika,prime_earth,female
adam_sharp,new_earth,male
alec_holland,swamp_thing_1991_tv_series,male
amoeba_man,earth_one,male
amorpho,quality_universe,genderless
angela_spica,futures_end,female
angela_spica,prime_earth,female
anomaly,new_earth,male
ark,dark_multiverse,male
aruna_shende,new_earth,female
arvin_halliday,new_earth,male
askana,prime_earth,female
atomia,earth_two,female
backlash,new_earth,male
backstabber,new_earth,male
bagman,new_earth,male
baphomet,doom_patrol_tv_series,female
baphomet,new_earth,female
basil_karlo,arkhamverse,male
basil_karlo,batman_1966_tv_series,male
basil_karlo,dc_universe_online,male
basil_karlo,earth_44,male
basil_karlo,flashpoint_timeline,male
basil_karlo,gotham,male
batman,batman_of_shanghai,male
beast_grrl,ame_comi,female
blank,prime_earth,male
bruce_wayne,batman_ninja,male
cassius_payne,birds_of_prey,male
christina_cade,earth_one,female
clayface,earth_1,male
clayface,earth_5_8,male
clayface,earth_9,male
clayface,flashpoint_paradox,male
clayface,teen_titans_go_tv_series,male
clayface,the_new_order,male
clownface,prime_earth,male
coyote,earth_5_8,male
cryll,new_earth,male
edouard_laslo,new_earth,male
emily_sung,flashpoint_timeline,female
emily_sung,prime_earth,female
erik_drekken,prime_earth,male
erik_razar,earth_two,male
esperanza_chata,new_earth,female
frederick_akely,albion,male
gaius_publius,new_earth,male
garfield_logan,dc_super_friends_web_series,male
garfield_logan,dc_super_hero_girls,male
garfield_logan,justice,male
garfield_logan,lego_batman,male
gayle_marsh,prime_earth,female
glob_of_the_dreaming,prime_earth,male
golem_iii,new_earth,male
gonzo_the_mechanical_bastard,new_earth,male
gorgonus,earth_one,male
hannibal_bates,arrowverse,male
hannibal_bates,new_earth,male
herbert_johnson,new_earth,male
ilshu_nor,pre_zero_hour,male
incognito,new_earth,male
inque,futures_end,female
iron_batman,earth_44,male
ishmael,new_earth,male
j_allen_carter,dcau,male
jaime_reyes,dc_animated_movie_universe,male
jaime_reyes,futures_end,male
jaime_reyes,justice_league_action,male
jaime_reyes,prime_earth,male
jane_cartwright,gotham,female
jayna,earth_22,female
jayna,new_earth,female
jayna,smallville,female
joan_dale,quality_universe,female
jonathan_williams,new_earth,male
katherine_karlo,prime_earth,female
key,beware_the_batman,male
kung_ii,new_earth,male
lucas_elrod,earth_one,male
malware,prime_earth,genderless
matthew_hagen,earth_148,male
matthew_hagen,earth_16,male
matthew_hagen,justice,male
matthew_hagen,new_adventures_of_batman,male
matthew_hagen,new_earth,male
mister_revise,fables,male
moyshe_nakhman,new_earth,male
ms_clay,dc_animated_movie_universe,female
nahash,arrowverse,male
nol_lapp,new_earth,female
oblique,new_earth,female
ool,earth_two,male
oona,motherlands,female
peter_malley,new_earth,male
phyl_staad,pre_zero_hour,male
proteus,new_earth,male
proty,post_zero_hour,genderless
proty,pre_zero_hour,male
proty_ii,pre_zero_hour,male
quakerer,earth_one,male
ra_ut_l_lwer,prime_earth,female
raelene_sharp,arrowverse,female
raelene_sharp,new_earth,female
reep_daggle,dcau,male
reep_daggle,legion_of_super_heroes_tv_series,male
reep_daggle,sw6,male
remington_cord,new_earth,male
ron_karr,legion_of_super_heroes_tv_series,male
rubberman,earth_two,male
samuel_register,new_earth,male
sapphire_mason,earth_16,female
sasha_green,new_earth,female
screamdreamer,superboy_tv_series,male
shifter,dcau,female
sondra_fuller,new_earth,female
stephen_forrest_lee,new_earth,male
suzie_lamar,new_earth,female
tin,gods_and_monsters,male
tina_greer,smallville,female
todd_russell,new_earth,male
william_wu,prime_earth,male
zan,earth_22,male
zan,teen_titans_go_tv_series,male
zook,new_earth,male
amazing_grace,dcau,female
amazing_grace,new_earth,female
amos_aimes,prime_earth,male
andrew_johnson,wildstorm_universe,male
atomia,earth_one,female
avi_barak,wildstorm_universe,male
axel_storm,earth_5_8,male
badb,new_earth,female
breuer,prime_earth,male
carolyn_dole,earth_one,female
carrie_bates,arrowverse,female
charles_wilson,prime_earth,male
charma_drisden,pre_zero_hour,female
clifford_devoe,new_earth,male
death_eye,quality_universe,male
dominic_darrk,just_imagine,male
edith_wells,prime_earth,female
edward_nygma,lego_batman,male
egghead,batman_1966_tv_series,male
electro,new_adventures_of_batman,male
emperor_of_america,earth_two,male
ethan_cobblepot,prime_earth,male
farley_fleeter,new_earth,male
frank_rayles,earth_one,male
frank_sharp,new_earth,male
generic_man,new_earth,male
genesis,preacher,genderless
glorious_godfrey,dcau,male
glorious_godfrey,new_earth,male
gorilla_grodd,justice_league_action,male
