character,universe,prop_count,page_length,gender
curtis_metcalf,prime_earth,8,356590,male
cyber_bwana,dakotaverse,9,354844,male
cyberion,earth_36,4,350479,male
cybersaw,new_earth,6,350074,male
cyborg,ame_comi,9,350955,female
cyborg,dcau,9,353051,female
cyborg,earth_23,8,349052,male
cybron,superman_1988_tv_series,4,352024,male
cybug,farm_league,7,351173,male
cyclone,teen_titans_tv_series,7,361885,male
cyclotron,prime_earth,5,350405,male
cydippe,new_earth,8,357535,female
cylvia_anita_cyber,new_earth,10,358084,female
cylvia_cyber,earth_one,6,359758,female
cymone,prime_earth,13,361513,female
cynnthia_mordeth,prime_earth,10,362450,female
cynthia_brand,new_earth,7,349332,female
cynthia_reynolds,dcau,10,352853,female
cynthia_reynolds,new_earth,11,391516,female
cyril_psycho,earth_one,8,359803,male
cyrus_gold,arkhamverse,11,363277,male
cyrus_gold,arrowverse,9,355085,male
cyrus_gold,batman_1966_tv_series,12,358801,male
cyrus_gold,batman_unlimited,8,351003,male
cyrus_gold,dc_animated_movie_universe,10,353997,male
cyrus_gold,dc_legends,14,358382,male
cyrus_gold,dc_super_friends_web_series,14,359729,male
cyrus_gold,dc_super_hero_girls,11,351475,male
cyrus_gold,dc_universe_online,13,358507,male
cyrus_gold,dcau,13,361210,male
cyrus_gold,earth_two,11,383782,male
cyrus_gold,flashpoint_timeline,9,349818,male
cyrus_gold,gotham,10,373029,male
cyrus_gold,injustice,10,367244,male
cyrus_gold,justice,14,363173,male
cyrus_gold,justice_league_action,10,356437,male
cyrus_gold,lego_batman,15,367257,male
cyrus_gold,lil_gotham,10,352550,male
cyrus_gold,man_of_tomorrow,10,355973,male
cyrus_gold,new_earth,14,426833,male
cyrus_gold,prime_earth,14,377888,male
cyrus_gold,scooby_doo_team_up,10,357090,male
cyrus_gold,trapped_in_time,13,359212,male
cythonna,new_earth,8,364527,female
cyzarro,lego_batman,8,356712,male
cyzarro,lego_dc_heroes,8,353254,male
d_all,new_earth,7,374767,male
d_grth,new_earth,5,357967,male
d_kay_d_razz,new_earth,9,379986,female
d_tilluh,new_earth,8,353397,male
dad,justice_league_action,10,355799,male
dad,last_christmas,7,352465,male
dad,new_earth,7,355099,male
dad,titans_tv_series,11,356136,male
dafe_meron,pre_zero_hour,9,348976,male
dag_wentim,legion_of_super_heroes_tv_series,6,349031,male
dag_wentim,pre_zero_hour,11,361229,male
dagon,new_earth,6,350329,male
dagon,team_titans,10,366636,male
dagon_ra,new_earth,9,353078,male
daisy_langdon,prime_earth,7,353132,female
dal_en,new_earth,6,374214,male
dal_kir_ta,new_earth,5,363037,female
dala,the_brave_and_the_bold,6,362427,female
dala_vadim,new_earth,6,371415,female
dale_bozzio,izombie_tv_series,9,359403,female
dale_jacobs,wildstorm_universe,8,351034,male
dale_smith,new_earth,9,350375,male
dalen_nur,prime_earth,7,365670,male
dall_moss,new_earth,9,353230,male
dalma,earth_two,10,356806,female
dalma,wonder_woman_tv_series,8,350855,female
damara,new_earth,6,356040,female
damian_wayne,batman_in_bethlehem,10,394811,male
damian_wayne,earth_22,8,367209,male
damian_wayne,prime_earth,11,439406,male
damian_wayne,titans_tomorrow,11,359970,male
damien_darhk,arrowverse,8,403472,male
damien_darhk,new_earth,10,357318,male
damien_kane,new_earth,8,362053,male
damon_briggs,dakotaverse,6,367526,male
dana_dearden,new_earth,13,366887,female
danae,new_earth,8,355865,female
dandy_craig,earth_one,6,352157,male
dane_maxwell,prime_earth,10,356437,male
dane_of_elysium,earth_11,7,362636,male
danette_reilly,dcau,5,350191,female
danette_reilly,new_earth,12,362825,female
danica_williams,dcau,10,366949,female
daniel_brickwell,arrowverse,5,354757,male
daniel_brickwell,earth_16,8,361178,male
daniel_brickwell,green_arrow_shorts,9,368790,male
daniel_brickwell,new_earth,10,374662,male
daniel_brickwell,prime_earth,4,355194,male
daniel_cassidy,dcau,11,360733,male
daniel_cassidy,dceased,8,359915,male
daniel_cassidy,earth_16,6,350692,male
daniel_cassidy,new_earth,10,408746,male
daniel_cassidy,prime_earth,12,366834,male
daniel_cassidy,swamp_thing_2_19_tv_series,7,363331,male
daniel_chase,injustice,5,348117,male
daniel_chase,new_earth,9,363808,male
daniel_cormac,new_earth,9,360867,male
daniel_cormac,super_friends,10,353566,male
daniel_crow_brings_darkness,new_earth,9,350977,male
daniel_dunbar,new_earth,10,374048,male
daniel_garret,earth_fox,9,354072,male
daniel_garrett,earth_four,7,355315,male
daniel_garrett,new_earth,11,365234,male
daniel_garrett,prime_earth,6,353246,male
daniel_hall,new_earth,9,362810,male
daniel_hall,prime_earth,8,369921,male
daniel_khalifa,new_earth,9,358931,male
daniel_leone,new_earth,10,358762,male
daniel_rogers,new_earth,5,351314,male
daniel_stone_ii,new_earth,10,354924,male
daniel_tsang,new_earth,10,367123,male
daniel_west,dc_legends,6,361390,male
daniel_west,futures_end,9,354306,male
daniel_west,out_of_time,6,356400,male
daniel_west,prime_earth,11,405762,male
daniel_william_ducannon,new_earth,11,366470,male
danielle_foccart,pre_zero_hour,10,353881,female
danii_melvin,doom_force,8,348320,female
danny_the_street,doom_patrol_tv_series,9,358517,non_binary
danny_the_street,new_earth,9,364620,non_binary
danny_the_street,prime_earth,9,371770,male
danny_the_street,time_in_goliath,8,360100,male
dante,new_earth,12,367039,male
danthis,new_earth,7,356521,female
danton_black,arrowverse,10,358629,male
danton_black,hush_beyond,5,356916,male
danton_black,injustice,5,346616,male
danton_black,new_earth,11,393284,male
danton_black,prime_earth,10,369659,male
dao,new_earth,8,356233,male
dara,prime_earth,13,359705,female
darius,new_earth,7,361008,male
darius_haynes,futures_end,8,356833,male
dark,new_earth,4,346171,male
dark_angel,earth_seven,10,361498,female
dark_angel,new_earth,7,382598,female
dark_heart,dcau,8,359521,genderless
dark_kahn,mortal_kombat_vs_dc_universe,7,353892,male
dark_opal,amethyst_shorts,8,353938,male
dark_opal,new_earth,9,361739,male
dark_opal,prime_earth,9,365699,male
dark_supergirl,new_earth,11,407164,female
darkfather,dark_multiverse,8,366081,male
darklight,new_earth,9,353742,female
darkseid,dc_animated_movie_universe,11,387272,male
darkseid,dc_extended_universe,12,377076,male
darkseid,dcau,14,391027,male
darkseid,dceased,12,371929,male
darkseid,earth_1198,7,356579,male
darkseid,earth_16,13,372513,male
darkseid,earth_2,15,443821,male
darkseid,future_state,13,365292,male
darkseid,gods_and_monsters,11,356572,male
darkseid,harley_quinn_tv_series,13,374425,male
darkseid,injustice,12,382027,male
darkseid,justice_league_action,14,377574,male
darkseid,lego_batman,11,365198,male
darkseid,lego_dc_heroes,12,354634,male
darkseid,lil_gotham,9,370459,male
darkseid,mortal_kombat_vs_dc_universe,8,350842,male
darkseid,new_earth,13,466762,male
darkseid,prime_earth,15,474227,male
darkseid,smallville,7,362864,male
darkseid,super_friends,13,376716,male
darkseid,superman_batman,13,376304,male
darkseid,teen_titans_go_tv_series,12,359695,male
darkseid,the_brave_and_the_bold,10,371697,male
darkseid,the_coming_of_the_supermen,12,381578,male
darkseid,tiny_titans,11,371236,male
darkside,earth_9,8,348367,female
darkstar,earth_22,11,353542,male
darkstorm,new_earth,7,348073,male
darla_aquista,new_earth,9,368956,female
darla_dudley,dc_extended_universe,10,365505,female
darla_dudley,flashpoint_timeline,10,366264,female
darla_dudley,prime_earth,11,371286,female
darlene_spritzer,new_earth,8,364672,female
darling_come_home,doom_patrol_tv_series,6,360583,female
darrel_dane,earth_1,11,360631,male
darrel_dane,earth_two,11,361526,male
darrel_dane,quality_universe,11,365694,male
darrel_dane,the_brave_and_the_bold,6,352766,male
darryl_brown,harley_quinn_tv_series,7,351384,male
dartagnan,new_earth,7,350282,male
dartalg,pre_zero_hour,9,355451,male
darthartheen,new_earth,8,352897,female
daryl_gutierrez,prime_earth,9,365612,male
dava_sborsc,new_earth,6,350207,female
david,vamps,5,360777,male
david_clinton,dcau,9,368458,male
david_clinton,prime_earth,11,362887,male
david_dibble,earth_8,8,353628,male
david_drake,injustice,6,347133,male
david_drake,new_earth,11,369389,male
david_drake,prime_earth,9,376100,male
david_fuglestad,arrowverse,7,353142,male
david_grahm,earth_one,8,383080,male
david_hersch,new_earth,11,370847,male
david_hyde,dceased,7,357295,male
david_hyde,harley_quinn_tv_series,8,375507,male
david_hyde,prime_earth,11,462830,male
david_isherwood,prime_earth,10,371298,male
david_kim,dakotaverse,8,365577,male
david_mancini,new_earth,8,354392,male
david_mathis,earth_1,9,364827,male
david_poole,wildstorm_universe,7,353249,male
david_prohaska,prime_earth,7,353430,male
david_reid,flashpoint_timeline,9,352270,male
david_reid,new_earth,8,371507,male
david_reid,prime_earth,8,367540,male
david_sargent,new_earth,9,355459,male
david_tenzer,earth_one,6,365482,male
david_winters,new_earth,6,350594,male
david_wist,earth_two,5,351164,male
davis_bloome,smallville,9,372222,male
davis_dusk,dcau,7,356868,male
davit_sargon,mystik_u,9,350929,male
davood_nassur,new_earth,8,360897,male
davroth_catto,new_earth,8,353279,male
dawg,new_earth,12,357845,male
dawg,prime_earth,11,354763,male
dawlakispokpok,new_earth,10,356973,male
dawn_allen,earth_16,7,353110,female
dawn_allen,new_earth,4,435189,female
dawn_allen,prime_earth,4,362699,female
dawn_granger,dc_super_hero_girls,8,349071,female
dawn_granger,new_earth,11,377565,female
dawn_granger,prime_earth,10,368478,female
dawn_stiles,smallville,9,358499,female
dawnfire,prime_earth,8,351821,female
dawnstar,dc_bombshells,8,349288,female
dawnstar,pre_zero_hour,11,395336,female
dawnstar,trapped_in_time,8,351700,female
dawnstar_gr_ell,post_rebirth,11,360401,female
dax_baron,krypton_tv_series,9,378926,male
dax_ur,smallville,9,354716,male
daybreaker,authoriteens,8,360255,male
de_cine,new_earth,9,356577,male
de_moniac,earth_s,6,351712,male
deacon_dark,new_earth,8,355723,male
deacon_dickson,new_earth,7,350638,male
dead_kid_fred,wildstorm_universe,9,355914,male
deadcoil,new_earth,6,347306,male
deadfall_ii,new_earth,7,352758,male
deadline,new_earth,10,372076,male
deadline,prime_earth,9,358951,male
deadly_six,prime_earth,8,352304,male
dean_egghead,earth_twelve,9,351962,male
dean_hunter,new_earth,9,352376,male
dean_toye,prime_earth,7,353525,male
deanna_barr,new_earth,11,355759,female
dear_lois,dark_multiverse,6,355823,female
death,earth_2,13,413139,female
death,earth_one,6,351165,male
death,fables,6,349524,male
death,new_earth,10,373859,female
death,teen_titans_go_tv_series,6,352192,male
death_angel,new_earth,6,350912,female
death_bat,earth_8,8,357607,female
death_doll,new_earth,9,353988,female
death_eye,quality_universe,6,353498,male
death_man,new_earth,9,365073,male
death_man,prime_earth,8,371329,male
deathgrip,new_earth,5,346698,male
deathspawn,earth_2,9,404324,male
deathstorm,new_earth,6,377695,male
deathstroke,antimatter_universe,7,350622,male
deborah,mystik_u,7,352450,female
deborah_dancer,new_earth,8,385730,female
deborah_dancer,prime_earth,8,364339,female
deborah_domaine,earth_one,9,368346,female
deborah_morgna,new_earth,10,364155,female
deborah_morgna,tiny_titans,9,351443,female
deborah_perkins,new_earth,9,381600,female
debutante,prime_earth,9,352470,female
decadence,wildstorm_universe,8,370151,female
decay,new_earth,13,359077,female
deceilia,prime_earth,6,381966,female
december_graystone,prime_earth,9,355777,male
declout,quality_universe,6,349823,male
dee_dee,dcau,10,368805,female
deedra,new_earth,7,353348,female
default,new_earth,7,350408,male
defile,wildstorm_universe,11,382339,male
deimax,prime_earth,9,380485,female
deimos,dcau,7,353505,male
deimos,new_earth,8,365250,male
deimos,prime_earth,9,355264,male
deimos,warbringer,5,371529,male
deimos,wonder_woman_2_9_movie,6,353437,male
deimos_god_of_terror,new_earth,7,355529,male
deimos_god_of_terror,prime_earth,10,367188,male
deity,prime_earth,9,354198,female
deke_durgan,just_imagine,11,357425,male
dela_pharon,new_earth,7,357174,female
delia_pflaum,prime_earth,9,352768,female
delia_spyros,earth_abc,7,353880,female
delingis_jarouq,new_earth,6,349410,male
delirium,new_earth,5,364462,female
dell_merriwether,new_earth,6,352748,male
delores_stebbins,new_earth,9,364788,female
delores_winters,new_earth,7,366648,female
delphae,wildstorm_universe,10,353543,female
delya_castil,pre_zero_hour,10,368902,female
demeter,prime_earth,9,375620,female
demeter,tempest_tossed,7,374448,female
demetria,prime_earth,13,361778,female
demon_fox,dakotaverse,10,358648,female
denis,preacher_tv_series,7,355200,male
denise_howard,new_earth,6,365135,female
dennap,new_earth,12,353828,female
dennis_blake,new_earth,6,350489,male
dennis_colt,earth_spirit,9,353641,male
denny_swan,prime_earth,8,365207,male
deon_owens,arrowverse,9,352159,male
deraegis,new_earth,8,360137,male
derek_fury,wildstorm_universe,7,361245,male
derek_james,prime_earth,9,377144,male
derek_mitchell,new_earth,10,358446,male
derek_powell,arrowverse,7,358307,male
derek_powers,dcau,8,377212,male
derek_powers,futures_end,8,363822,male
derek_powers,lego_batman,8,359838,male
derek_powers,prime_earth,6,358088,male
derek_sampson,arrowverse,9,371023,male
derek_two_shadow,electric_warrior,6,350031,male
derinoe,prime_earth,10,381339,female
dervish,new_earth,6,350921,female
desaad,dc_animated_movie_universe,10,372906,male
desaad,dc_extended_universe,10,356992,male
desaad,earth_16,9,354768,male
desaad,new_earth,15,372218,male
desaad,prime_earth,12,390167,male
desaad,smallville,11,354201,male
designer,prime_earth,6,365617,male
desira,earth_1,9,377166,female
desira,earth_two,9,375652,female
desire,new_earth,6,362654,genderless
desmond_connor,new_earth,7,351065,male
despair,new_earth,7,363416,female
despera,future_state,7,357652,female
despero,dcau,10,358259,male
despero,earth_16,8,352986,male
despero,earth_5_8,9,356640,male
despero,new_earth,9,397239,male
despero,prime_earth,8,373764,male
despotellis,new_earth,9,363338,genderless
destiny,dc_animated_movie_universe,9,361887,male
destiny,new_earth,5,373753,male
destiny,quality_universe,9,355921,male
destruction,new_earth,6,362274,male
detritus_ii,prime_earth,5,352639,male
dev_em,new_earth,9,372708,male
dev_em,pre_zero_hour,8,366734,male
dev_em_i,dc_extended_universe,8,343593,male
dev_em_ii,dc_extended_universe,10,370845,male
devastation,earth_16,9,356718,female
devastation,new_earth,8,371362,female
devastation,prime_earth,7,355406,female
devil_fish,pre_zero_hour,5,346671,male
devil_of_the_tarot_gang,earth_one,3,349337,male
devilance,new_earth,10,355899,male
devin,wildstorm_universe,10,344410,female
devlin_o_ryan,pre_zero_hour,9,359515,male
devour,prime_earth,7,360918,male
dex_starr,dc_super_hero_girls_tv_series,8,360154,male
dex_starr,injustice,9,354941,male
dex_starr,justice_league_action,10,358300,male
dex_starr,lego_batman,11,364301,male
dex_starr,prime_earth,10,450988,male
dexter_fairfax,new_earth,6,353118,male
dhalua_strong,earth_abc,9,356150,female
dia,prime_earth,9,377571,female
diablo_blacksmith,prime_earth,7,347851,male
diamond,superboy_tv_series,8,352612,female
diana_lyon,new_earth,6,349116,female
diana_of_amazon_island,earth_2,10,386550,female
diana_of_paradise_island,age_of_wonder,9,359790,female
diana_of_paradise_island,earth_149,10,368485,female
diana_of_paradise_island,earth_2,11,364999,female
diana_of_paradise_island,earth_21,12,372435,female
diana_of_paradise_island,earth_5_8,13,373624,female
diana_of_paradise_island,earth_one,10,403363,female
diana_of_paradise_island,earth_two,11,423072,female
diana_of_paradise_island,justice,10,361625,female
diana_of_paradise_island,super_friends,12,363644,female
diana_of_paradise_island,the_brave_and_the_bold,8,399668,female
diana_of_paradise_island,trapped_in_time,12,368492,female
diana_of_paradise_island,wonder_woman_tv_series,10,378407,female
diana_of_themyscira,amalgam_universe,12,357982,female
diana_of_themyscira,ame_comi,11,364246,female
diana_of_themyscira,anansi_timeline,11,362611,female
diana_of_themyscira,blackest_day,12,355901,female
diana_of_themyscira,created_equal,12,385156,female
diana_of_themyscira,crisis_on_two_earths,12,359679,female
diana_of_themyscira,dc_animated_movie_universe,13,394267,female
diana_of_themyscira,dc_bombshells,12,366038,female
diana_of_themyscira,dc_extended_universe,14,414473,female
diana_of_themyscira,dc_legends,10,362700,female
diana_of_themyscira,dc_super_friends_web_series,12,356943,female
diana_of_themyscira,dc_super_hero_girls,13,366777,female
diana_of_themyscira,dc_super_hero_girls_tv_series,14,374997,female
diana_of_themyscira,dc_unchained,12,357843,female
diana_of_themyscira,dc_universe_online,13,364529,female
diana_of_themyscira,dcau,10,402263,female
diana_of_themyscira,dceased,14,394847,female
diana_of_themyscira,doom,12,354588,female
diana_of_themyscira,earth_1,11,384120,female
diana_of_themyscira,earth_12,10,364512,female
diana_of_themyscira,earth_16,13,360531,female
diana_of_themyscira,earth_22,15,377190,female
diana_of_themyscira,earth_22,15,359623,female
diana_of_themyscira,earth_3,11,378632,female
diana_of_themyscira,earth_31,14,360614,female
diana_of_themyscira,earth_42,7,350549,female
diana_of_themyscira,earth_44,9,356995,female
diana_of_themyscira,earth_s_final_defense,10,356555,female
diana_of_themyscira,flashpoint_paradox,11,381138,female
diana_of_themyscira,flashpoint_timeline,12,374886,female
diana_of_themyscira,future_state,12,392566,female
diana_of_themyscira,futures_end,13,365042,female
diana_of_themyscira,gotham_city_garage,10,367800,female
diana_of_themyscira,harley_quinn_tv_series,14,362161,female
